employee_id,asset_id,assigned_date,return_date,location,status,condition,serial_number,model_number,warranty_expiration,maintenance_schedule,maintenance_last_date,maintenance_next_date
31,73,4/17/2020,5/12/2021,warehouse,pending,new,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,dui maecenas tristique est et tempus semper est quam pharetra,3/20/2022,annually,10/21/2021,6/7/2022
15,5,4/1/2020,9/5/2022,remote,inactive,used,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,1/20/2025,monthly,3/20/2021,6/1/2020
45,32,1/5/2022,5/22/2020,warehouse,pending,used,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,9/12/2022,annually,8/27/2021,10/26/2022
26,6,3/8/2022,11/30/2022,office,active,used,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,3/5/2029,quarterly,5/19/2020,9/12/2022
36,10,8/12/2021,8/9/2020,office,inactive,refurbished,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,duis faucibus accumsan odio curabitur convallis duis consequat dui nec,5/26/2025,monthly,1/1/2022,4/15/2022
32,40,9/22/2020,12/4/2021,office,pending,new,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,10/31/2029,monthly,10/6/2020,4/28/2022
94,18,11/25/2021,8/8/2020,warehouse,pending,new,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,7/27/2026,monthly,2/10/2022,2/25/2022
77,45,1/2/2020,10/4/2022,remote,active,used,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,rutrum nulla nunc purus phasellus in felis donec semper sapien,9/9/2028,monthly,3/16/2021,8/22/2021
45,38,8/21/2021,12/14/2021,warehouse,active,used,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,2/12/2024,monthly,3/5/2021,6/26/2022
55,51,8/25/2021,2/23/2022,office,active,new,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,7/31/2029,monthly,6/15/2020,4/15/2021
97,93,8/28/2021,9/24/2020,warehouse,pending,used,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,8/27/2028,monthly,4/24/2021,11/5/2021
90,51,2/10/2020,11/5/2022,office,pending,used,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,5/31/2027,annually,6/22/2020,8/21/2021
21,19,12/27/2022,4/1/2020,warehouse,active,new,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,2/21/2026,monthly,6/17/2020,5/8/2020
95,71,3/23/2021,5/1/2022,remote,active,new,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra,5/17/2023,annually,4/6/2021,5/26/2021
86,57,10/25/2022,5/24/2022,remote,pending,used,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,11/27/2029,quarterly,11/10/2020,11/22/2021
40,37,12/3/2022,1/29/2022,warehouse,inactive,refurbished,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,suspendisse ornare consequat lectus in est risus auctor sed tristique in,3/6/2024,quarterly,3/21/2020,2/15/2022
5,22,12/27/2022,3/19/2021,office,pending,new,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,2/24/2029,annually,12/12/2021,9/11/2021
89,85,5/16/2020,2/16/2022,office,active,used,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,4/5/2028,annually,12/20/2021,5/13/2020
55,80,8/10/2021,10/24/2022,warehouse,inactive,used,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,8/10/2027,monthly,10/17/2022,1/4/2021
6,88,9/17/2021,5/21/2021,office,pending,new,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,quam sapien varius ut blandit non interdum in ante vestibulum ante,12/14/2023,monthly,7/2/2022,6/25/2020
56,52,4/27/2020,9/20/2020,remote,pending,refurbished,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,12/5/2028,monthly,2/23/2020,7/20/2021
48,87,1/10/2020,2/6/2020,office,inactive,used,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,12/25/2028,monthly,11/14/2022,5/23/2020
40,4,10/18/2021,2/10/2020,remote,active,refurbished,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,1/5/2029,annually,6/13/2020,6/9/2021
4,87,7/11/2022,4/12/2021,warehouse,inactive,used,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,9/26/2026,annually,4/26/2020,7/30/2021
17,11,4/25/2020,2/22/2022,office,pending,refurbished,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,3/25/2022,annually,2/20/2021,10/2/2022
18,88,2/6/2020,7/18/2021,office,active,refurbished,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,8/5/2023,quarterly,1/24/2020,9/4/2021
98,81,10/18/2022,9/11/2022,office,inactive,new,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,1/5/2022,quarterly,1/2/2020,2/15/2021
68,100,8/11/2022,6/4/2021,office,inactive,refurbished,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,quisque ut erat curabitur gravida nisi at nibh in hac,3/10/2030,annually,11/25/2022,6/5/2020
44,64,3/8/2020,6/26/2022,warehouse,pending,refurbished,tempus semper est quam pharetra magna ac consequat metus sapien,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,1/29/2025,monthly,11/14/2022,12/7/2020
41,29,8/7/2022,7/9/2022,remote,active,refurbished,et ultrices posuere cubilia curae nulla dapibus dolor vel est,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,7/19/2029,monthly,12/28/2022,3/2/2021
83,15,1/28/2020,6/6/2021,office,inactive,used,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,8/7/2026,quarterly,1/3/2022,9/26/2021
5,30,10/12/2022,1/15/2022,office,pending,used,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,1/28/2024,monthly,10/19/2020,9/1/2020
87,36,1/18/2022,12/22/2021,remote,active,refurbished,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,4/11/2023,monthly,2/26/2022,7/7/2021
72,22,2/22/2020,7/31/2020,office,inactive,new,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,12/30/2024,monthly,11/24/2021,1/1/2022
76,67,5/15/2021,9/8/2020,office,active,refurbished,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,7/2/2023,annually,11/27/2021,12/3/2020
13,66,4/1/2020,9/16/2021,warehouse,pending,used,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,tincidunt eget tempus vel pede morbi porttitor lorem id ligula,1/6/2026,monthly,6/9/2022,5/30/2020
100,39,2/22/2022,5/9/2022,office,inactive,refurbished,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,11/28/2027,annually,12/10/2022,4/13/2022
62,60,8/20/2020,6/27/2020,remote,active,new,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,8/5/2023,monthly,11/21/2021,10/5/2021
19,85,12/16/2021,2/24/2020,office,inactive,new,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,10/1/2022,quarterly,10/1/2020,4/25/2021
71,55,6/18/2022,6/11/2020,warehouse,inactive,used,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,4/11/2028,annually,5/22/2021,9/21/2020
51,68,2/7/2022,12/22/2022,warehouse,inactive,new,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,6/3/2024,annually,2/23/2022,11/24/2021
75,25,4/25/2020,3/16/2022,office,pending,used,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,10/15/2028,annually,11/20/2021,8/20/2020
42,27,9/25/2022,7/23/2022,office,inactive,refurbished,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,6/30/2025,quarterly,4/24/2022,3/7/2021
77,96,8/29/2021,1/7/2020,remote,active,used,congue eget semper rutrum nulla nunc purus phasellus in felis donec,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,7/1/2026,quarterly,5/18/2021,11/6/2021
26,12,12/1/2022,6/1/2021,remote,inactive,used,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,8/8/2029,quarterly,8/20/2021,5/14/2021
54,64,9/9/2021,1/5/2020,warehouse,pending,used,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,1/10/2022,monthly,11/24/2021,1/29/2020
84,18,8/11/2020,4/6/2022,remote,inactive,used,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,2/2/2029,annually,1/13/2020,12/9/2020
89,80,7/29/2020,2/1/2020,warehouse,pending,refurbished,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,5/1/2023,monthly,12/18/2020,1/11/2020
8,67,4/19/2020,5/14/2021,warehouse,inactive,refurbished,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,3/2/2028,quarterly,8/2/2020,11/7/2021
4,98,4/2/2022,8/23/2021,warehouse,inactive,refurbished,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,3/25/2025,quarterly,7/22/2021,8/2/2021
99,43,8/5/2022,9/27/2020,remote,pending,used,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,11/22/2026,annually,12/26/2021,4/23/2021
5,87,11/10/2022,2/14/2022,remote,inactive,new,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,12/1/2024,monthly,11/17/2021,8/26/2020
84,16,5/28/2022,9/14/2021,office,inactive,used,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,12/24/2030,annually,8/11/2022,10/13/2021
41,4,4/23/2020,7/27/2021,warehouse,pending,used,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,8/29/2023,annually,6/19/2021,6/29/2020
87,38,2/23/2020,6/23/2021,office,pending,refurbished,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,10/3/2028,annually,3/6/2021,8/23/2022
77,34,8/2/2021,3/23/2022,warehouse,active,new,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,5/24/2028,quarterly,10/22/2022,4/9/2020
57,9,2/26/2022,2/25/2021,warehouse,inactive,used,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,10/15/2024,monthly,6/16/2021,1/21/2020
