event_type,timestamp,device_type,interaction_duration,purchase_amount,location_latitude,location_longitude,customer_id,product_id
interaction,5/24/2002,tablet,473,544.31,39.876176,117.355421,439,78
interaction,2/5/2020,tablet,648,31.96,44.9280296,4.8932938,924,22
view,5/24/2003,desktop,2067,156.34,41.3432066,-8.5660453,818,85
view,2/8/2018,tablet,2858,472.52,37.7582938,20.8728543,143,82
click,10/27/2025,tablet,1980,648.33,61.030613,42.4853941,89,82
click,1/23/2010,tablet,3362,278.61,24.202112,116.555397,473,87
purchase,7/28/2002,tablet,872,408.84,9.3466822,2.6090043,301,11
purchase,10/13/2021,tablet,3467,543.53,-5.5944574,-78.7841007,179,6
click,9/22/2022,mobile,2718,452.53,10.9570221,-63.8699655,307,23
click,11/26/2010,desktop,1978,848.26,5.3404492,37.4387894,716,49
view,5/14/2004,mobile,1854,368.34,31.2348663,121.4748751,791,69
purchase,4/2/2013,tablet,1483,357.68,-23.216667,46.6666669,167,1
purchase,4/2/2004,mobile,1496,948.67,-8.197451,112.6079459,494,35
purchase,5/2/2005,desktop,1230,981.14,50.7535287,23.763773,883,93
purchase,5/11/2010,desktop,90,42.33,6.413801,125.61055,642,28
click,2/11/2020,desktop,1450,714.3,-8.1953,113.6183,29,40
purchase,8/31/2006,mobile,3128,478.6,58.3947207,49.0525711,614,25
purchase,7/12/2024,desktop,2711,728.92,26.480043,113.778639,276,92
interaction,1/26/2016,tablet,847,664.52,42.103919,-8.2727494,514,65
view,4/30/2020,tablet,3470,704.61,-16.9205934,35.253304,352,33
click,5/8/2014,tablet,865,413.08,18.1096868,-95.8803869,110,87
click,7/27/2012,mobile,317,605.88,61.0031692,25.3947277,435,74
view,9/9/2018,mobile,1596,583.65,58.962927,16.4145518,44,44
purchase,4/12/2015,tablet,2324,544.11,29.0300404,111.7227409,360,7
interaction,1/8/2008,desktop,2608,547.76,10.2644903,123.5842054,963,92
purchase,7/25/2013,desktop,2452,459.07,-27.641736,25.5710689,650,12
interaction,11/29/2009,tablet,2282,654.77,6.4864,-72.43286,650,65
purchase,3/10/2021,desktop,2420,515.16,49.6324398,72.8771916,371,41
purchase,5/5/2018,mobile,1965,300.92,5.5050681,-54.0793451,506,91
interaction,4/4/2016,mobile,2985,990.27,57.7051896,11.9006932,942,36
interaction,6/21/2012,mobile,1364,517.0,55.0356736,23.5860512,948,46
click,4/16/2015,desktop,2486,397.63,63.6939838,22.7427761,285,79
purchase,11/5/2011,tablet,3116,372.9,43.4717283,-3.7866915,926,37
view,3/31/2005,desktop,3560,337.49,-47.7375833,-65.896638,739,79
view,11/29/2004,desktop,3559,106.55,13.3042145,-86.1828047,919,54
view,2/19/2005,desktop,772,596.76,27.619444,-99.624444,419,22
view,8/29/2004,mobile,2890,710.33,-7.1691828,108.0050384,76,43
purchase,4/26/2024,mobile,1776,392.59,-3.5670807,-41.0919197,146,7
view,1/21/2001,tablet,2314,219.27,8.0186646,123.7786689,167,96
interaction,12/6/2016,desktop,1757,471.1,46.3025462,14.9534182,86,63
interaction,5/23/2016,desktop,1291,777.35,45.8836384,-73.2813569,619,44
interaction,8/9/2021,desktop,502,330.92,-27.4883799,-58.9269044,789,30
view,4/8/2000,desktop,91,328.32,38.9322221,-9.0158578,230,81
purchase,4/25/2016,tablet,2581,562.95,47.9838092,-4.0325499,622,82
purchase,10/15/2019,desktop,1199,211.51,31.83889,94.43722,641,20
view,10/24/2008,mobile,585,875.04,40.833907,19.5538336,560,44
interaction,8/25/2004,tablet,2394,675.49,-6.9561332,110.2498957,734,63
interaction,8/19/2017,mobile,1369,479.12,22.54817,114.131764,850,97
interaction,7/5/2003,mobile,1162,286.34,40.2221306,-8.0122102,9,24
interaction,9/10/2003,mobile,874,348.85,34.3193669,8.4074573,993,56
click,12/4/2016,desktop,2022,667.23,-26.3749827,-49.0615086,977,35
view,4/2/2019,desktop,1030,875.27,39.9121556,-86.2208503,185,78
purchase,5/26/2020,tablet,899,63.88,-7.2578125,108.1966055,58,85
click,12/30/2016,mobile,3393,304.17,60.5481501,30.2375726,672,72
click,12/23/2003,tablet,1885,115.8,34.5414989,133.5894821,146,69
click,9/12/2008,mobile,197,832.1,49.4715988,22.4496086,539,24
interaction,3/24/2020,tablet,1567,381.37,25.689394,106.058692,122,37
interaction,10/5/2010,mobile,224,35.83,31.067673,121.567646,523,2
purchase,11/25/2014,tablet,687,725.33,42.0764229,20.3413074,983,1
click,3/21/2023,mobile,1342,43.34,22.6680599,113.2327987,182,20
purchase,10/11/2019,mobile,1149,181.68,25.6833446,89.0370477,145,88
purchase,8/25/2003,tablet,922,194.5,-6.582711,110.6786933,823,50
interaction,1/1/2002,desktop,1174,111.7,49.7133875,18.4511722,408,61
view,8/12/2016,desktop,408,16.9,-6.3192,105.8994,351,12
click,6/23/2018,desktop,1172,688.99,22.28616,89.95882,375,34
interaction,8/9/2009,mobile,1028,412.08,51.748067,18.492437,425,100
purchase,3/16/2013,tablet,1590,196.7,-6.9924,113.3859,746,56
interaction,5/26/2024,desktop,2224,887.22,-7.066667,108.416667,648,93
click,8/16/2025,mobile,1511,812.68,29.60548,111.877499,584,86
purchase,7/4/2024,mobile,2826,629.01,20.9493584,105.8444419,219,69
view,7/12/2022,mobile,338,204.34,30.7016468,104.0663422,907,25
purchase,9/8/2005,desktop,2722,745.43,-34.6342051,-58.4349355,829,88
purchase,2/10/2000,desktop,16,437.72,31.9069842,73.2723283,185,89
click,9/26/2000,desktop,164,57.88,49.8474618,19.1473808,341,94
click,4/11/2018,mobile,1361,170.24,-8.0871,111.6426,467,82
interaction,9/14/2019,mobile,993,408.11,-34.7796334,-58.6040349,483,90
view,6/10/2023,tablet,1940,871.86,21.982137,112.80173,246,14
view,6/10/2020,tablet,454,684.63,32.990664,112.528308,556,62
interaction,11/28/2016,mobile,379,988.4,41.6412644,19.705595,337,74
view,5/14/2014,mobile,1500,904.21,25.111382,117.549211,288,78
interaction,10/11/2001,mobile,568,37.52,41.1812066,20.7453177,18,85
click,12/21/2005,desktop,1552,637.34,45.7327203,28.8115769,876,44
click,7/28/2025,mobile,2545,311.5,28.39571,107.752611,455,94
purchase,6/12/2016,desktop,2011,481.82,59.9050895,10.7673005,699,62
interaction,6/2/2018,mobile,382,498.6,38.8145081,-9.4043725,414,54
interaction,3/13/2017,mobile,3130,371.79,43.32756,76.840271,60,55
purchase,11/24/2000,desktop,786,489.49,35.547333,112.901438,720,19
purchase,12/20/2001,mobile,1670,347.78,29.4099289,120.1289162,833,98
click,8/27/2023,mobile,107,256.87,5.472709,-74.667984,731,73
click,10/28/2023,desktop,1919,227.11,22.791223,110.454459,558,20
view,9/18/2005,tablet,3087,77.78,45.8377021,-73.4310787,532,4
purchase,4/9/2004,mobile,1784,2.96,44.5765376,34.3431531,817,55
purchase,6/23/2006,desktop,3042,154.31,52.5277159,85.9779314,86,30
purchase,9/22/2004,tablet,1988,414.25,-7.5944434,-35.1048713,860,23
view,7/6/2021,tablet,1671,514.82,-9.4456381,159.9728999,356,85
view,10/10/2006,desktop,402,442.86,55.9955698,40.3295557,212,65
purchase,2/12/2023,mobile,1464,53.77,26.1628197,50.6275108,596,56
click,12/31/2017,mobile,3139,634.01,22.529403,103.93935,963,75
click,3/10/2024,desktop,3283,264.95,-21.1880429,-43.9759925,246,22
view,8/27/2011,tablet,82,176.73,-13.7968333,-39.465738,30,7
interaction,11/20/2003,mobile,2280,171.43,22.2016816,-97.8367954,346,88
view,10/12/2004,mobile,1481,227.22,33.2771465,131.150964,948,79
view,6/17/2009,tablet,946,391.08,7.0241972,79.9020405,570,7
purchase,9/19/2013,tablet,1169,665.59,7.4804449,125.7515646,831,75
interaction,3/30/2022,tablet,1758,53.51,37.0657211,136.7827153,19,41
interaction,8/12/2003,tablet,3313,311.29,15.2525945,44.0270562,363,74
purchase,3/10/2023,mobile,1042,865.6,44.2147685,41.5683289,357,25
interaction,10/21/2017,desktop,3379,370.62,-6.2318126,106.8396166,353,72
purchase,1/8/2023,desktop,3495,906.5,29.079175,119.64742,202,62
interaction,6/12/2012,desktop,2792,488.97,6.7468164,38.4139922,446,61
click,3/7/2001,mobile,3291,560.53,-8.3465933,115.5207358,198,43
click,8/17/2004,tablet,1187,254.62,9.6522451,124.3690673,272,84
view,9/8/2016,tablet,1012,1.48,29.407391,106.543713,826,22
interaction,7/6/2013,tablet,1644,231.12,56.0297222,37.1691666,35,99
purchase,5/30/2015,desktop,2644,273.18,-28.6727702,-49.3733771,583,17
purchase,2/4/2009,mobile,750,466.72,13.8524315,101.4230264,893,59
view,11/23/2022,tablet,1711,744.04,27.826866,113.082216,887,12
purchase,9/28/2023,tablet,2481,95.76,-7.4111208,108.1221146,820,29
view,9/29/2011,mobile,425,731.69,55.1192905,61.6026474,551,74
purchase,8/29/2001,tablet,2128,673.08,49.9521852,18.4800457,743,93
view,8/2/2008,desktop,1077,780.0,60.1163207,32.3008149,823,35
interaction,6/13/2000,desktop,2697,563.39,58.6144923,16.1378776,34,63
view,3/8/2005,mobile,963,445.02,15.2113128,120.0278872,738,80
interaction,9/28/2017,tablet,1417,745.43,-29.7844393,-55.7980283,294,71
click,7/23/2011,desktop,1261,115.86,38.7063132,-9.3300248,871,93
purchase,1/21/2009,desktop,3317,868.38,13.6855601,100.444639,306,95
interaction,10/14/2021,mobile,2934,178.19,39.4305733,21.6627892,527,59
click,7/27/2002,mobile,627,319.15,46.4476799,14.0197219,890,18
click,12/6/2015,desktop,623,119.54,32.315889,107.873926,541,96
purchase,2/17/2019,mobile,1663,67.76,11.5762804,103.3587288,796,8
interaction,7/20/2012,mobile,2510,655.0,36.977145,121.87093,585,18
interaction,10/19/2019,mobile,1261,389.52,-7.1432,114.3603,150,59
purchase,9/22/2006,mobile,1993,762.67,39.944315,116.809657,872,59
purchase,8/24/2018,mobile,3466,545.03,27.7172453,85.3239605,235,16
purchase,11/15/2018,mobile,1833,191.87,52.5890862,13.3032995,195,47
view,5/13/2002,mobile,1054,532.72,41.764115,86.145298,964,28
purchase,9/18/2016,desktop,1460,213.36,39.2051632,48.5100604,954,28
interaction,2/16/2012,desktop,990,226.16,-4.3805365,103.2894368,582,49
view,10/25/2007,tablet,3473,806.89,14.8866729,120.8678329,70,30
click,6/26/2020,desktop,2393,195.23,39.9542181,116.2237499,954,61
purchase,6/15/2022,desktop,2191,450.26,29.8699072,-95.3298675,754,42
purchase,7/5/2001,tablet,1045,681.26,-7.3943,108.6614,580,57
interaction,3/31/2003,desktop,1126,470.2,-7.6387228,111.0460407,356,81
purchase,9/19/2023,desktop,1238,398.47,-20.2114344,-50.9271748,325,23
view,7/22/2002,desktop,168,382.51,51.1434519,40.2997102,988,50
interaction,5/4/2017,mobile,2027,330.56,14.7247931,121.0315758,804,94
interaction,10/24/2022,mobile,2246,118.4,19.1284443,41.9246083,279,24
purchase,6/10/2011,tablet,367,629.5,53.4291,85.9006,697,93
purchase,5/30/2017,desktop,3058,828.45,40.1638631,-8.8615847,812,40
click,7/26/2018,desktop,2713,271.05,28.615201,89.493117,557,62
click,4/22/2010,tablet,484,748.3,54.1347287,33.2921685,520,22
purchase,12/10/2013,tablet,2982,844.55,49.4774391,43.8548861,518,9
interaction,1/31/2014,desktop,3564,817.23,-5.98978,-37.9466737,431,9
click,2/22/2017,desktop,2406,441.89,37.6523921,127.3083224,98,18
click,1/4/2020,tablet,2491,499.2,43.654415,24.850714,15,39
interaction,2/26/2011,mobile,2272,726.55,47.5015067,34.6341859,937,26
click,4/6/2018,tablet,957,396.04,38.988722,117.508856,663,27
view,9/13/2004,mobile,2438,285.18,10.829771,122.615819,845,72
purchase,2/21/2017,mobile,1593,990.04,59.9382805,30.3066377,277,53
click,5/27/2024,desktop,2143,843.32,44.208171,0.620903,691,80
view,6/6/2022,tablet,3056,591.3,52.753093,-2.941678,242,27
purchase,10/18/2017,tablet,106,67.53,-22.5506487,-48.5787728,255,42
view,8/8/2003,tablet,3190,74.57,12.2483626,-0.6251541,69,14
click,9/20/2021,desktop,1268,216.53,-17.6929945,-42.5172107,821,14
click,7/25/2003,tablet,397,48.64,-14.9876054,34.9561748,117,24
interaction,9/20/2017,mobile,2920,237.08,34.728584,112.132488,197,24
purchase,5/16/2013,desktop,2129,870.95,59.330921,17.9273459,728,49
purchase,2/26/2017,tablet,2315,839.88,-1.3928344,-78.4268758,523,65
purchase,11/11/2024,mobile,3369,42.58,34.8148172,135.7683696,228,98
click,9/8/2007,desktop,749,618.63,29.295,47.93306,122,44
purchase,8/26/2005,desktop,1841,549.4,50.8441986,3.9438609,241,98
purchase,3/3/2022,mobile,2766,286.21,40.4970602,22.8338979,177,82
interaction,2/1/2005,desktop,2285,791.27,14.707895,120.94639,36,55
click,6/13/2020,desktop,367,811.97,30.031533,101.014425,677,88
interaction,1/25/2024,tablet,1565,403.94,40.941983,19.6996428,818,60
click,4/30/2003,mobile,1799,260.53,10.5703809,-62.8294091,781,10
view,11/5/2020,desktop,2236,949.76,18.8729115,-97.0564451,623,26
click,10/22/2024,mobile,3336,306.14,-8.5705,116.498,621,65
purchase,7/25/2025,desktop,2474,193.63,31.266133,121.611248,409,89
click,12/7/2010,mobile,3491,248.14,46.522646,86.002798,52,34
interaction,2/3/2021,tablet,79,753.68,42.438551,127.295067,375,32
interaction,4/18/2020,mobile,829,549.81,52.454148,-1.7138034,243,73
click,10/29/2008,mobile,3520,78.0,30.174004,122.039055,162,7
view,1/6/2015,desktop,2268,73.35,60.7353362,77.6065163,610,57
interaction,2/26/2024,mobile,2027,618.49,-13.2513786,-43.4112394,270,14
interaction,1/29/2022,tablet,2820,888.43,49.86686,19.67676,532,86
click,12/22/2010,mobile,1545,16.28,52.4040809,116.8110808,188,33
view,5/5/2021,mobile,3583,178.86,47.6252225,0.277316,41,21
click,6/2/2024,desktop,2010,499.9,32.407849,119.4213786,337,74
click,8/23/2006,tablet,3510,314.7,6.36115,126.17778,744,34
purchase,3/21/2022,desktop,2198,226.78,48.8383589,2.6618245,896,71
click,5/22/2014,tablet,3271,8.2,42.4643438,-83.4056438,366,68
view,12/12/2017,tablet,2068,434.52,50.3339731,26.6500845,489,24
click,5/24/2024,mobile,107,468.74,45.5641261,5.9680907,495,67
click,6/12/2023,mobile,900,949.02,-19.5728709,18.1072924,895,51
purchase,10/16/2001,tablet,1519,629.23,39.9880319,23.6140148,438,18
interaction,4/20/2022,desktop,2744,320.56,8.8763514,7.2437105,222,53
interaction,9/3/2008,tablet,2325,698.79,51.8885086,-8.445614,315,66
purchase,10/25/2008,tablet,3498,703.55,-4.6722064,-42.4724578,251,83
view,7/21/2008,tablet,2442,930.43,15.482604,-90.308511,927,53
purchase,3/4/2009,tablet,1341,247.83,-8.0146,111.9856,718,22
purchase,5/31/2009,desktop,2766,427.58,59.5782797,17.4879349,709,56
view,5/15/2021,desktop,796,947.85,-7.3440911,107.9917034,14,31
click,5/29/2002,tablet,2772,407.79,59.6517905,17.0779098,945,8
interaction,6/16/2014,desktop,1154,566.84,14.4693883,121.0059518,126,85
interaction,1/9/2011,desktop,2463,714.29,32.023273,108.400024,875,36
view,6/30/2016,tablet,1970,169.97,25.416658,115.935862,688,1
purchase,12/9/2024,tablet,280,280.28,45.260412,131.124079,708,21
view,2/3/2000,tablet,749,669.06,54.1347287,33.2921685,192,30
purchase,3/1/2017,desktop,1644,353.12,49.0996492,17.5496163,804,15
purchase,9/18/2018,tablet,1909,459.23,41.076226,113.969618,661,50
interaction,11/9/2020,desktop,3325,248.24,38.371268,114.393598,495,7
purchase,11/4/2015,tablet,2383,842.99,52.5094874,16.7474972,929,73
interaction,1/22/2002,mobile,1207,846.82,-22.3812506,30.0318547,553,42
click,7/21/2025,desktop,3009,228.54,-20.454542,16.6645007,545,36
interaction,7/29/2008,desktop,735,602.72,26.7297141,86.4794359,579,49
purchase,11/29/2015,desktop,2902,612.91,21.547821,107.971826,181,28
view,3/19/2006,desktop,1022,967.93,32.3154326,120.8449991,717,15
view,8/13/2024,mobile,145,231.85,-7.3937214,111.4129003,803,41
purchase,4/23/2005,desktop,279,393.78,29.306756,120.07514,262,54
click,8/9/2023,tablet,762,449.28,6.00547,120.99406,806,84
purchase,11/20/2005,tablet,2254,845.18,-3.9879753,-79.3535714,906,24
purchase,7/26/2008,desktop,865,996.72,51.5542766,32.6130851,644,31
interaction,10/1/2014,desktop,1198,682.98,-22.8109177,47.3302847,688,27
view,8/1/2023,mobile,161,658.55,22.541373,114.137862,435,98
interaction,6/26/2000,tablet,3091,830.97,41.9300434,-8.7427836,804,9
interaction,1/20/2021,tablet,121,539.04,43.2496743,45.9860099,806,23
purchase,5/10/2013,desktop,27,327.29,32.7657318,-117.199996,238,69
purchase,6/22/2016,mobile,133,535.55,35.2037032,-80.7842188,920,33
click,4/29/2016,mobile,944,389.34,46.1408985,2.8862985,970,12
interaction,12/2/2007,tablet,3600,657.94,29.5530941,118.9353968,714,36
purchase,6/10/2019,mobile,1850,991.38,29.499831,120.903866,323,55
click,2/17/2020,tablet,3594,313.55,51.954075,85.800614,437,13
click,9/6/2009,desktop,2504,209.85,-7.1582623,107.9235563,278,45
purchase,5/12/2009,mobile,3121,43.21,60.3560649,5.3446343,746,50
interaction,6/4/2019,tablet,3263,118.95,38.9424786,105.6553049,524,8
interaction,6/12/2010,tablet,2924,706.48,35.001453,99.262763,659,55
view,8/23/2003,desktop,2384,501.31,-8.2357,124.9124,365,84
purchase,8/8/2007,desktop,3050,868.31,43.1283145,5.9294606,136,75
click,11/16/2016,mobile,3140,436.72,48.0414975,25.6513963,324,87
purchase,4/26/2022,tablet,753,685.61,32.19828,119.47016,901,38
view,9/29/2022,mobile,1182,388.0,14.6489525,2.1450245,143,95
view,6/8/2025,mobile,2593,137.19,56.1644128,12.8833299,138,56
click,9/5/2020,mobile,2130,666.88,30.199688,110.674706,110,25
click,4/15/2003,desktop,2006,835.58,4.682198,9.3215345,649,80
view,9/1/2013,tablet,3249,110.58,26.5363305,88.0803051,539,71
click,7/11/2002,tablet,3100,619.47,35.691878,106.04401,769,57
interaction,11/15/2015,tablet,509,262.79,48.9059421,17.4598869,747,68
interaction,11/5/2011,tablet,3261,635.1,45.5080397,-73.564543,657,89
click,10/15/2018,desktop,2020,810.82,37.7466201,23.9055737,611,97
click,4/30/2019,desktop,1153,804.95,-6.3007596,106.8329412,668,60
view,12/22/2019,tablet,1556,421.66,0.400097,128.281906,535,14
interaction,10/13/2017,tablet,1560,737.33,39.6932144,-8.2905257,810,74
purchase,4/19/2006,mobile,2583,303.42,30.637762,119.009039,592,50
interaction,1/7/2011,desktop,2296,864.38,5.8926053,95.3237608,985,67
click,7/24/2023,desktop,2138,217.4,35.547333,112.901438,988,53
purchase,5/20/2005,mobile,1744,736.64,-16.4708895,46.7164256,902,72
purchase,12/10/2015,desktop,3339,291.12,14.6031411,121.0959448,675,36
click,2/8/2003,mobile,892,698.8,38.7831729,-9.3242937,927,45
interaction,3/11/2005,mobile,32,644.88,46.152911,-71.885445,31,67
view,9/28/2021,desktop,2484,478.83,14.6387213,121.0505978,406,99
view,2/20/2006,desktop,2530,914.8,29.9246825,-90.0163544,950,12
view,6/12/2010,mobile,752,233.43,35.6759137,10.0919243,989,96
view,1/14/2023,tablet,3471,72.16,37.5955677,22.0395213,105,55
view,3/22/2019,desktop,671,319.33,50.4727367,15.3845968,297,71
purchase,8/13/2018,tablet,1206,181.75,38.013999,24.4198995,841,13
purchase,1/11/2003,tablet,242,533.34,41.811979,126.918087,904,80
click,10/17/2000,tablet,2809,257.66,-31.4834373,-64.2145666,180,25
view,2/2/2005,desktop,1664,583.97,-0.3680664,116.8439147,576,86
purchase,5/11/2004,desktop,2878,291.42,18.400092,109.752583,905,83
click,8/22/2019,mobile,1308,737.65,-34.5656691,-58.7176959,368,46
view,11/19/2019,mobile,1914,757.97,59.1178265,18.018585,21,76
purchase,1/2/2022,desktop,1832,340.6,40.927831,120.632941,107,24
view,4/14/2012,mobile,727,88.72,57.8004642,13.4349336,217,43
interaction,10/18/2004,tablet,3336,992.57,60.6092521,15.6288996,921,76
view,12/10/2008,mobile,2267,52.19,40.5660046,-8.1351741,52,31
purchase,11/9/2013,tablet,1997,221.75,36.406404,94.928484,550,43
click,5/13/2020,mobile,334,318.77,46.666415,123.169189,877,52
interaction,10/3/2020,desktop,3005,532.31,14.3144265,100.3722477,74,9
interaction,8/29/2006,mobile,2516,558.15,47.0132508,29.6697768,417,64
interaction,3/9/2002,mobile,2385,634.79,38.263746,114.644894,995,58
interaction,12/19/2008,tablet,1697,512.81,38.430793,100.812859,91,32
view,9/10/2005,desktop,2353,966.24,-25.6127554,-57.4655544,455,3
purchase,3/8/2003,mobile,965,262.56,44.41113,84.30713,323,44
click,3/16/2021,tablet,3063,802.47,38.083437,116.578368,210,70
interaction,12/3/2019,desktop,2966,107.61,31.181726,121.426376,541,22
click,9/20/2009,tablet,662,201.25,29.673141,118.299341,5,85
interaction,12/9/2011,tablet,2021,175.41,35.2901,116.317369,164,49
view,3/12/2000,tablet,1111,796.66,49.94912,18.4033,53,96
click,6/30/2012,mobile,642,883.83,35.6083867,140.410859,592,44
purchase,4/4/2008,tablet,2945,88.47,-6.35357,105.84432,341,59
view,10/21/2007,mobile,1297,807.91,2.2166992,102.2039671,438,83
purchase,1/7/2015,mobile,1465,541.94,31.172739,115.008163,957,11
interaction,6/26/2007,mobile,3300,897.0,43.61812,118.05545,111,15
view,3/20/2013,desktop,321,781.39,30.092022,121.936745,617,27
click,4/8/2014,mobile,3196,892.96,43.455312,6.685055,692,27
view,6/21/2019,mobile,3551,830.4,37.810661,120.758848,86,92
click,4/4/2015,mobile,2969,692.93,48.9097908,2.7104352,798,63
click,6/6/2007,desktop,3116,2.73,-21.35188,-46.4970116,819,80
view,3/8/2021,mobile,2865,762.16,59.5495402,16.5190048,350,9
purchase,1/20/2012,mobile,1306,603.8,26.312444,99.850365,929,19
view,11/14/2015,tablet,2928,718.33,-21.8898802,-47.6455169,826,2
view,7/28/2024,tablet,2497,598.8,3.1523104,101.7178316,925,31
click,5/22/2019,tablet,2213,832.75,-6.859269,107.4702845,365,82
interaction,5/27/2011,desktop,2103,879.56,-4.0078909,-79.2112769,638,58
interaction,11/23/2000,desktop,1963,108.04,10.333833,123.9266643,606,59
interaction,10/14/2001,mobile,2051,845.12,-7.765512,112.197899,216,87
click,4/29/2025,tablet,2150,618.58,-30.0319,-70.7081,182,83
interaction,4/8/2001,desktop,2737,569.08,35.0552848,137.0128051,969,74
